Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
74	-270.85117	269.5576	-1.1523438	-1211.2734	256.0	0.0	256.0	256.0	-371.10904	75.89654	-310.69162	-1004.65027	384000	-4.842877e-09	71162.02	-0.0073790345	-13761.973	1.9686148	0.0053685303	0.08183594	79.0	551.5535	822.40466	822.40466	29341.361365556717
75	-312.38712	399.2152	0.0	-1746.7734	256.0	0.0	256.0	256.0	-277.0341	135.08708	-230.5099	-1623.044	389120	9.126961e-09	121221.42	-0.01040237	-22669.734	2.0368686	0.006707781	0.107226565	79.0	538.0721	850.45917	850.45917	29726.301601409912
76	-222.83536	221.37497	0.0	-872.0469	256.0	0.0	256.0	256.0	-288.1392	190.96646	-177.59538	-1929.6385	394240	-5.2154063e-09	57600.4	-0.007906015	-16311.906	1.9392132	0.0042265262	0.042382814	79.0	205.69473	428.5301	428.5301	30116.8566133976
77	-502.33145	489.20673	-21.074219	-1586.4922	256.0	0.0	256.0	256.0	-282.4662	268.23053	-160.5216	-2559.8508	399360	-9.87202e-09	233076.1	-0.00945771	-55755.953	2.0234346	0.0054872897	0.051367186	79.0	847.92206	1350.2535	1350.2535	30508.926715135574
78	-368.81757	433.78537	0.0	-1667.0117	256.0	0.0	256.0	256.0	-474.00812	228.56902	-379.26352	-2089.3713	404480	1.21071935e-08	151726.0	-0.0075753275	-14551.3125	2.0028217	0.0068769394	0.068359375	79.0	691.7328	1060.5504	1060.5504	30898.052727222443
79	-190.72871	184.5027	0.0	-696.5742	256.0	0.0	256.0	256.0	-335.2076	122.24739	-264.33298	-1517.595	409600	-3.6321581e-09	55681.43	-0.008073281	-25733.754	1.947685	0.0053934045	0.053125	79.0	357.81583	548.54456	548.54456	31289.333184719086
80	-178.17871	185.44952	0.0	-664.6406	256.0	0.0	256.0	256.0	-187.8147	58.063995	-142.45016	-860.62695	414720	-1.15484e-08	31618.463	-0.008181062	-1139.666	1.9215734	0.0037392273	0.047851562	79.0	259.79083	437.96954	437.96954	31681.58832335472
81	-344.72208	368.64816	-4.7890625	-1419.168	256.0	0.0	256.0	256.0	-202.74628	134.56732	-150.59981	-1363.938	419840	2.0302831e-08	122829.85	-0.00834734	-27492.156	1.9425873	0.006718257	0.08632813	79.0	634.225	978.9471	978.9471	32076.86311340332
82	-300.53516	440.46265	0.0	-1640.793	256.0	0.0	256.0	256.0	-326.26782	132.92902	-235.75339	-1392.9109	424960	-6.239861e-09	147601.81	-0.010470933	-23721.04	1.970184	0.00987892	0.07519531	79.0	494.175	794.71014	794.71014	32471.1386384964
83	-341.425	416.75192	0.0	-1485.8945	256.0	0.0	256.0	256.0	-312.28827	304.83643	-189.25114	-2593.904	430080	-3.3527612e-09	142449.28	-0.009667688	-14521.805	2.005076	0.007073924	0.0859375	79.0	679.85645	1021.28143	1021.28143	32862.412781238556
84	-276.59335	299.27472	-22.027344	-1255.7734	256.0	0.0	256.0	256.0	-316.10806	129.76927	-264.09573	-1504.1498	435200	-2.9802323e-09	82343.21	-0.009720116	-8565.82	1.988888	0.0025199642	0.07382812	79.0	228.18164	504.775	504.775	33256.10181951523
85	-234.03926	210.74103	0.0	-722.21484	256.0	0.0	256.0	256.0	-276.4931	118.1327	-219.24855	-1371.0564	440320	4.656613e-10	47016.32	-0.012367599	-5837.34	1.9337871	0.007596294	0.08105469	79.0	230.08574	464.125	464.125	33650.93991065025
86	-164.22343	190.81067	0.0	-682.5586	256.0	0.0	256.0	256.0	-227.08467	43.80571	-180.40369	-987.7155	445440	-1.9371509e-08	37388.645	-0.008826619	-5165.3438	1.8727314	0.008555775	0.07109375	79.0	406.53046	570.7539	570.7539	34041.758162498474
87	-250.68985	200.68651	0.0	-754.7578	256.0	0.0	256.0	256.0	-174.90494	89.63722	-35.382965	-898.77783	450560	-9.406358e-09	42436.086	-0.008788932	-7062.543	1.9067822	0.0049430155	0.09726562	79.0	343.06757	593.75745	593.75745	34434.135375738144
